"","fold","prediction","actual","file_path","bag","img"
"7373",1,0.183979079,0,"0\img90\img90-xpos448-ypos170-fibroblast.bmp",0,"img90"
"7374",1,0.036507525,0,"0\img90\img90-xpos45-ypos117-fibroblast.bmp",0,"img90"
"7375",1,0.062985539,0,"0\img90\img90-xpos45-ypos375-fibroblast.bmp",0,"img90"
"7376",1,0.037778579,0,"0\img90\img90-xpos45-ypos93-fibroblast.bmp",0,"img90"
"7377",1,0.030914674,0,"0\img90\img90-xpos450-ypos135-inflammatory.bmp",0,"img90"
"7378",1,0.051231679,0,"0\img90\img90-xpos451-ypos147-inflammatory.bmp",0,"img90"
"7379",1,0.366823018,0,"0\img90\img90-xpos451-ypos295-fibroblast.bmp",0,"img90"
"7380",1,0.043866299,0,"0\img90\img90-xpos451-ypos57-inflammatory.bmp",0,"img90"
"7381",1,0.074768446,0,"0\img90\img90-xpos453-ypos280-fibroblast.bmp",0,"img90"
"7382",1,0.065944694,0,"0\img90\img90-xpos454-ypos24-inflammatory.bmp",0,"img90"
"7383",1,0.023304446,0,"0\img90\img90-xpos455-ypos244-fibroblast.bmp",0,"img90"
"7384",1,0.132029384,0,"0\img90\img90-xpos456-ypos461-fibroblast.bmp",0,"img90"
"7385",1,0.017070053,0,"0\img90\img90-xpos457-ypos433-inflammatory.bmp",0,"img90"
"7386",1,0.007213752,0,"0\img90\img90-xpos458-ypos319-inflammatory.bmp",0,"img90"
"7387",1,0.059774417,0,"0\img90\img90-xpos458-ypos350-fibroblast.bmp",0,"img90"
"7388",1,0.065107949,0,"0\img90\img90-xpos459-ypos444-fibroblast.bmp",0,"img90"
"7389",1,0.158153519,0,"0\img90\img90-xpos46-ypos329-fibroblast.bmp",0,"img90"
"7390",1,0.078817591,0,"0\img90\img90-xpos460-ypos479-fibroblast.bmp",0,"img90"
"7391",1,0.036335845,0,"0\img90\img90-xpos461-ypos112-fibroblast.bmp",0,"img90"
"7392",1,0.011275494,0,"0\img90\img90-xpos467-ypos403-inflammatory.bmp",0,"img90"
"7393",1,0.099707715,0,"0\img90\img90-xpos47-ypos132-fibroblast.bmp",0,"img90"
"7394",1,0.06123995,0,"0\img90\img90-xpos470-ypos148-inflammatory.bmp",0,"img90"
"7395",1,0.060562409,0,"0\img90\img90-xpos470-ypos187-fibroblast.bmp",0,"img90"
"7396",1,0.127350405,0,"0\img90\img90-xpos470-ypos198-fibroblast.bmp",0,"img90"
"7397",1,0.01657575,0,"0\img90\img90-xpos470-ypos420-fibroblast.bmp",0,"img90"
"7398",1,0.016090391,0,"0\img90\img90-xpos471-ypos227-inflammatory.bmp",0,"img90"
"7399",1,0.009212221,0,"0\img90\img90-xpos472-ypos21-inflammatory.bmp",0,"img90"
"7400",1,0.027277647,0,"0\img90\img90-xpos473-ypos139-inflammatory.bmp",0,"img90"
"7401",1,0.063631386,0,"0\img90\img90-xpos473-ypos208-fibroblast.bmp",0,"img90"
"7402",1,0.029106943,0,"0\img90\img90-xpos474-ypos123-inflammatory.bmp",0,"img90"
"7403",1,0.069009662,0,"0\img90\img90-xpos474-ypos165-fibroblast.bmp",0,"img90"
"7404",1,0.123040013,0,"0\img90\img90-xpos478-ypos40-fibroblast.bmp",0,"img90"
"7405",1,0.087529935,0,"0\img90\img90-xpos478-ypos53-fibroblast.bmp",0,"img90"
"7406",1,0.024928277,0,"0\img90\img90-xpos48-ypos149-fibroblast.bmp",0,"img90"
"7407",1,0.014343804,0,"0\img90\img90-xpos50-ypos293-inflammatory.bmp",0,"img90"
"7408",1,0.058188468,0,"0\img90\img90-xpos51-ypos254-fibroblast.bmp",0,"img90"
"7409",1,0.061564159,0,"0\img90\img90-xpos51-ypos434-fibroblast.bmp",0,"img90"
"7410",1,0.10584151,0,"0\img90\img90-xpos53-ypos451-fibroblast.bmp",0,"img90"
"7411",1,0.027529972,0,"0\img90\img90-xpos54-ypos310-inflammatory.bmp",0,"img90"
"7412",1,0.028577235,0,"0\img90\img90-xpos54-ypos343-fibroblast.bmp",0,"img90"
"7413",1,0.00977785,0,"0\img90\img90-xpos55-ypos51-inflammatory.bmp",0,"img90"
"7414",1,0.037904684,0,"0\img90\img90-xpos56-ypos128-fibroblast.bmp",0,"img90"
"7415",1,0.059468005,0,"0\img90\img90-xpos57-ypos213-inflammatory.bmp",0,"img90"
"7416",1,0.105628967,0,"0\img90\img90-xpos59-ypos322-fibroblast.bmp",0,"img90"
"7417",1,0.022182249,0,"0\img90\img90-xpos59-ypos358-fibroblast.bmp",0,"img90"
"7418",1,0.043198202,0,"0\img90\img90-xpos60-ypos150-inflammatory.bmp",0,"img90"
"7419",1,0.131439805,0,"0\img90\img90-xpos62-ypos200-fibroblast.bmp",0,"img90"
"7420",1,0.045083061,0,"0\img90\img90-xpos63-ypos177-inflammatory.bmp",0,"img90"
"7421",1,0.100672781,0,"0\img90\img90-xpos63-ypos223-fibroblast.bmp",0,"img90"
"7422",1,0.012856085,0,"0\img90\img90-xpos63-ypos29-fibroblast.bmp",0,"img90"
"7423",1,0.022203254,0,"0\img90\img90-xpos64-ypos100-fibroblast.bmp",0,"img90"
"7424",1,0.018296164,0,"0\img90\img90-xpos68-ypos260-inflammatory.bmp",0,"img90"
"7425",1,0.047703378,0,"0\img90\img90-xpos74-ypos249-inflammatory.bmp",0,"img90"
"7426",1,0.079666413,0,"0\img90\img90-xpos75-ypos104-fibroblast.bmp",0,"img90"
"7427",1,0.079380587,0,"0\img90\img90-xpos75-ypos125-fibroblast.bmp",0,"img90"
"7428",1,0.005051556,0,"0\img90\img90-xpos75-ypos416-inflammatory.bmp",0,"img90"
"7429",1,0.00391675,0,"0\img90\img90-xpos76-ypos66-inflammatory.bmp",0,"img90"
"7430",1,0.014919044,0,"0\img90\img90-xpos77-ypos176-fibroblast.bmp",0,"img90"
"7431",1,0.148339242,0,"0\img90\img90-xpos77-ypos233-inflammatory.bmp",0,"img90"
"7432",1,0.196211547,0,"0\img90\img90-xpos77-ypos293-fibroblast.bmp",0,"img90"
"7433",1,0.016336281,0,"0\img90\img90-xpos78-ypos401-fibroblast.bmp",0,"img90"
"7434",1,0.009559792,0,"0\img90\img90-xpos78-ypos454-fibroblast.bmp",0,"img90"
"7435",1,0.036851235,0,"0\img90\img90-xpos81-ypos213-fibroblast.bmp",0,"img90"
"7436",1,0.039901074,0,"0\img90\img90-xpos88-ypos99-fibroblast.bmp",0,"img90"
"7437",1,0.042910047,0,"0\img90\img90-xpos89-ypos227-inflammatory.bmp",0,"img90"
"7438",1,0.038084872,0,"0\img90\img90-xpos91-ypos142-fibroblast.bmp",0,"img90"
"7439",1,0.015232184,0,"0\img90\img90-xpos91-ypos175-inflammatory.bmp",0,"img90"
"7440",1,0.007910475,0,"0\img90\img90-xpos92-ypos436-fibroblast.bmp",0,"img90"
"7441",1,0.039524198,0,"0\img90\img90-xpos92-ypos49-fibroblast.bmp",0,"img90"
"7442",1,0.011076589,0,"0\img90\img90-xpos95-ypos79-inflammatory.bmp",0,"img90"
"7443",1,0.12273021,0,"0\img90\img90-xpos99-ypos288-fibroblast.bmp",0,"img90"
"7444",1,0.028808331,0,"0\img99\img99-xpos136-ypos15-fibroblast.bmp",0,"img99"
"7445",1,0.00168967,0,"0\img99\img99-xpos155-ypos50-inflammatory.bmp",0,"img99"
"7446",1,0.019041277,0,"0\img99\img99-xpos156-ypos201-fibroblast.bmp",0,"img99"
"7447",1,0.05239518,0,"0\img99\img99-xpos16-ypos285-others.bmp",0,"img99"
"7448",1,0.028782239,0,"0\img99\img99-xpos17-ypos311-inflammatory.bmp",0,"img99"
"7449",1,0.00643766,0,"0\img99\img99-xpos178-ypos448-others.bmp",0,"img99"
"7450",1,0.00101034,0,"0\img99\img99-xpos186-ypos370-others.bmp",0,"img99"
"7451",1,0.033715248,0,"0\img99\img99-xpos190-ypos158-fibroblast.bmp",0,"img99"
"7452",1,0.002753172,0,"0\img99\img99-xpos196-ypos407-others.bmp",0,"img99"
"7453",1,0.020675043,0,"0\img99\img99-xpos20-ypos269-fibroblast.bmp",0,"img99"
"7454",1,0.000883073,0,"0\img99\img99-xpos217-ypos171-others.bmp",0,"img99"
"7455",1,0.011612124,0,"0\img99\img99-xpos227-ypos36-others.bmp",0,"img99"
"7456",1,0.070661642,0,"0\img99\img99-xpos228-ypos457-others.bmp",0,"img99"
"7457",1,0.034829907,0,"0\img99\img99-xpos23-ypos317-fibroblast.bmp",0,"img99"
"7458",1,0.038736109,0,"0\img99\img99-xpos234-ypos268-fibroblast.bmp",0,"img99"
"7459",1,0.016184738,0,"0\img99\img99-xpos239-ypos22-fibroblast.bmp",0,"img99"
"7460",1,0.20628126,0,"0\img99\img99-xpos240-ypos247-fibroblast.bmp",0,"img99"
"7461",1,0.271943271,0,"0\img99\img99-xpos242-ypos254-fibroblast.bmp",0,"img99"
"7462",1,0.009527128,0,"0\img99\img99-xpos245-ypos285-fibroblast.bmp",0,"img99"
"7463",1,0.030807355,0,"0\img99\img99-xpos246-ypos397-others.bmp",0,"img99"
"7464",1,0.002746847,0,"0\img99\img99-xpos247-ypos17-fibroblast.bmp",0,"img99"
"7465",1,0.020487871,0,"0\img99\img99-xpos26-ypos261-fibroblast.bmp",0,"img99"
"7466",1,0.108464733,0,"0\img99\img99-xpos261-ypos275-fibroblast.bmp",0,"img99"
"7467",1,0.011105841,0,"0\img99\img99-xpos263-ypos427-others.bmp",0,"img99"
"7468",1,0.025577897,0,"0\img99\img99-xpos269-ypos241-fibroblast.bmp",0,"img99"
"7469",1,0.040439062,0,"0\img99\img99-xpos270-ypos281-fibroblast.bmp",0,"img99"
"7470",1,0.015068056,0,"0\img99\img99-xpos270-ypos382-others.bmp",0,"img99"
"7471",1,0.224390328,0,"0\img99\img99-xpos277-ypos219-fibroblast.bmp",0,"img99"
"7472",1,0.011404933,0,"0\img99\img99-xpos282-ypos373-others.bmp",0,"img99"
"7473",1,0.045495141,0,"0\img99\img99-xpos289-ypos296-fibroblast.bmp",0,"img99"
"7474",1,0.091216467,0,"0\img99\img99-xpos32-ypos274-fibroblast.bmp",0,"img99"
"7475",1,0.003195778,0,"0\img99\img99-xpos324-ypos68-fibroblast.bmp",0,"img99"
"7476",1,0.006980613,0,"0\img99\img99-xpos330-ypos456-fibroblast.bmp",0,"img99"
"7477",1,0.01311453,0,"0\img99\img99-xpos332-ypos29-inflammatory.bmp",0,"img99"
"7478",1,0.034557376,0,"0\img99\img99-xpos341-ypos56-fibroblast.bmp",0,"img99"
"7479",1,0.018964406,0,"0\img99\img99-xpos347-ypos354-others.bmp",0,"img99"
"7480",1,0.0125753,0,"0\img99\img99-xpos35-ypos113-others.bmp",0,"img99"
"7481",1,0.027006952,0,"0\img99\img99-xpos37-ypos347-fibroblast.bmp",0,"img99"
"7482",1,0.012734178,0,"0\img99\img99-xpos370-ypos326-others.bmp",0,"img99"
"7483",1,0.010695145,0,"0\img99\img99-xpos387-ypos95-fibroblast.bmp",0,"img99"
"7484",1,0.003905673,0,"0\img99\img99-xpos388-ypos330-others.bmp",0,"img99"
"7485",1,0.0129026,0,"0\img99\img99-xpos39-ypos240-fibroblast.bmp",0,"img99"
"7486",1,0.087084487,0,"0\img99\img99-xpos39-ypos268-fibroblast.bmp",0,"img99"
"7487",1,0.050708234,0,"0\img99\img99-xpos392-ypos140-fibroblast.bmp",0,"img99"
"7488",1,0.087949604,0,"0\img99\img99-xpos396-ypos187-fibroblast.bmp",0,"img99"
"7489",1,0.072397962,0,"0\img99\img99-xpos403-ypos212-fibroblast.bmp",0,"img99"
"7490",1,0.003644494,0,"0\img99\img99-xpos409-ypos237-fibroblast.bmp",0,"img99"
"7491",1,0.076148845,0,"0\img99\img99-xpos417-ypos207-fibroblast.bmp",0,"img99"
"7492",1,0.005755931,0,"0\img99\img99-xpos438-ypos348-others.bmp",0,"img99"
"7493",1,0.012390102,0,"0\img99\img99-xpos44-ypos117-others.bmp",0,"img99"
"7494",1,0.008965312,0,"0\img99\img99-xpos448-ypos214-inflammatory.bmp",0,"img99"
"7495",1,0.005265468,0,"0\img99\img99-xpos45-ypos221-others.bmp",0,"img99"
"7496",1,0.02162954,0,"0\img99\img99-xpos454-ypos380-fibroblast.bmp",0,"img99"
"7497",1,0.042687707,0,"0\img99\img99-xpos463-ypos304-fibroblast.bmp",0,"img99"
"7498",1,0.016501395,0,"0\img99\img99-xpos465-ypos200-fibroblast.bmp",0,"img99"
"7499",1,0.02483041,0,"0\img99\img99-xpos469-ypos182-fibroblast.bmp",0,"img99"
"7500",1,0.009497257,0,"0\img99\img99-xpos474-ypos113-fibroblast.bmp",0,"img99"
"7501",1,0.037285469,0,"0\img99\img99-xpos475-ypos140-fibroblast.bmp",0,"img99"
"7502",1,0.080045529,0,"0\img99\img99-xpos475-ypos308-fibroblast.bmp",0,"img99"
"7503",1,0.006938871,0,"0\img99\img99-xpos476-ypos378-fibroblast.bmp",0,"img99"
"7504",1,0.029918233,0,"0\img99\img99-xpos477-ypos295-fibroblast.bmp",0,"img99"
"7505",1,0.014016358,0,"0\img99\img99-xpos478-ypos231-fibroblast.bmp",0,"img99"
"7506",1,0.002487164,0,"0\img99\img99-xpos479-ypos472-others.bmp",0,"img99"
"7507",1,0.0279784,0,"0\img99\img99-xpos485-ypos199-fibroblast.bmp",0,"img99"
"7508",1,0.006273751,0,"0\img99\img99-xpos486-ypos142-fibroblast.bmp",0,"img99"
"7509",1,0.000778476,0,"0\img99\img99-xpos49-ypos313-fibroblast.bmp",0,"img99"
"7510",1,0.022242632,0,"0\img99\img99-xpos50-ypos331-inflammatory.bmp",0,"img99"
"7511",1,0.01298647,0,"0\img99\img99-xpos59-ypos26-others.bmp",0,"img99"
"7512",1,0.007722666,0,"0\img99\img99-xpos59-ypos354-inflammatory.bmp",0,"img99"
"7513",1,0.237670615,0,"0\img99\img99-xpos64-ypos218-others.bmp",0,"img99"
"7514",1,0.008609156,0,"0\img99\img99-xpos74-ypos342-others.bmp",0,"img99"
"7515",1,0.023822457,0,"0\img99\img99-xpos77-ypos216-fibroblast.bmp",0,"img99"
"7516",1,0.002365421,0,"0\img99\img99-xpos78-ypos408-fibroblast.bmp",0,"img99"
"7517",1,0.002760652,0,"0\img99\img99-xpos79-ypos375-others.bmp",0,"img99"
"7518",1,0.023748655,0,"0\img99\img99-xpos84-ypos54-others.bmp",0,"img99"
"7519",2,0.029596157,0,"1\img10\img10-xpos100-ypos42-fibroblast.bmp",1,"img10"
"7520",2,0.246052653,1,"1\img10\img10-xpos101-ypos137-epithelial.bmp",1,"img10"
"7521",2,0.14867349,1,"1\img10\img10-xpos101-ypos211-epithelial.bmp",1,"img10"
"7522",2,0.03400521,1,"1\img10\img10-xpos101-ypos256-epithelial.bmp",1,"img10"
"7523",2,0.011776949,0,"1\img10\img10-xpos101-ypos98-inflammatory.bmp",1,"img10"
"7524",2,0.052603934,1,"1\img10\img10-xpos102-ypos301-epithelial.bmp",1,"img10"
"7525",2,0.024304748,0,"1\img10\img10-xpos102-ypos461-fibroblast.bmp",1,"img10"
"7526",2,0.003672248,0,"1\img10\img10-xpos104-ypos429-inflammatory.bmp",1,"img10"
"7527",2,0.00312852,0,"1\img10\img10-xpos106-ypos75-fibroblast.bmp",1,"img10"
"7528",2,0.087449804,1,"1\img10\img10-xpos107-ypos227-epithelial.bmp",1,"img10"
"7529",2,0.017024972,0,"1\img10\img10-xpos107-ypos34-inflammatory.bmp",1,"img10"
"7530",2,0.013542477,0,"1\img10\img10-xpos107-ypos369-inflammatory.bmp",1,"img10"
"7531",2,0.003703834,0,"1\img10\img10-xpos109-ypos349-inflammatory.bmp",1,"img10"
"7532",2,0.009939215,0,"1\img10\img10-xpos110-ypos392-inflammatory.bmp",1,"img10"
"7533",2,0.045109645,0,"1\img10\img10-xpos112-ypos89-fibroblast.bmp",1,"img10"
"7534",2,0.007381182,0,"1\img10\img10-xpos113-ypos424-fibroblast.bmp",1,"img10"
"7535",2,0.010291375,0,"1\img10\img10-xpos116-ypos443-fibroblast.bmp",1,"img10"
"7536",2,0.162467837,1,"1\img10\img10-xpos117-ypos145-epithelial.bmp",1,"img10"
"7537",2,0.03955508,0,"1\img10\img10-xpos117-ypos378-inflammatory.bmp",1,"img10"
"7538",2,0.026646143,1,"1\img10\img10-xpos118-ypos277-epithelial.bmp",1,"img10"
"7539",2,0.015134154,0,"1\img10\img10-xpos120-ypos100-inflammatory.bmp",1,"img10"
"7540",2,0.010076531,0,"1\img10\img10-xpos120-ypos458-inflammatory.bmp",1,"img10"
"7541",2,0.021524245,0,"1\img10\img10-xpos121-ypos473-inflammatory.bmp",1,"img10"
"7542",2,0.021004951,0,"1\img10\img10-xpos121-ypos484-fibroblast.bmp",1,"img10"
"7543",2,0.025317375,0,"1\img10\img10-xpos122-ypos419-fibroblast.bmp",1,"img10"
"7544",2,0.012746563,0,"1\img10\img10-xpos124-ypos387-fibroblast.bmp",1,"img10"
"7545",2,0.013314902,0,"1\img10\img10-xpos126-ypos360-inflammatory.bmp",1,"img10"
"7546",2,0.015005576,1,"1\img10\img10-xpos130-ypos257-epithelial.bmp",1,"img10"
"7547",2,0.005168628,0,"1\img10\img10-xpos131-ypos317-inflammatory.bmp",1,"img10"
"7548",2,0.030096997,0,"1\img10\img10-xpos133-ypos47-inflammatory.bmp",1,"img10"
"7549",2,0.016127734,0,"1\img10\img10-xpos133-ypos58-inflammatory.bmp",1,"img10"
"7550",2,0.010906194,0,"1\img10\img10-xpos134-ypos420-inflammatory.bmp",1,"img10"
"7551",2,0.003512847,0,"1\img10\img10-xpos135-ypos107-inflammatory.bmp",1,"img10"
"7552",2,0.268868178,1,"1\img10\img10-xpos137-ypos151-epithelial.bmp",1,"img10"
"7553",2,0.084686138,1,"1\img10\img10-xpos139-ypos224-epithelial.bmp",1,"img10"
"7554",2,0.191278011,1,"1\img10\img10-xpos14-ypos196-epithelial.bmp",1,"img10"
"7555",2,0.00375891,0,"1\img10\img10-xpos140-ypos426-inflammatory.bmp",1,"img10"
"7556",2,0.053993359,1,"1\img10\img10-xpos141-ypos246-epithelial.bmp",1,"img10"
"7557",2,0.012507427,0,"1\img10\img10-xpos141-ypos353-inflammatory.bmp",1,"img10"
"7558",2,0.010873283,0,"1\img10\img10-xpos143-ypos411-inflammatory.bmp",1,"img10"
"7559",2,0.042875279,0,"1\img10\img10-xpos144-ypos321-fibroblast.bmp",1,"img10"
"7560",2,0.010173528,0,"1\img10\img10-xpos145-ypos333-inflammatory.bmp",1,"img10"
"7561",2,0.004721958,0,"1\img10\img10-xpos145-ypos399-inflammatory.bmp",1,"img10"
"7562",2,0.005054935,0,"1\img10\img10-xpos146-ypos381-inflammatory.bmp",1,"img10"
"7563",2,0.015571275,0,"1\img10\img10-xpos147-ypos372-inflammatory.bmp",1,"img10"
"7564",2,0.008091185,0,"1\img10\img10-xpos147-ypos455-fibroblast.bmp",1,"img10"
"7565",2,0.022992542,0,"1\img10\img10-xpos148-ypos79-inflammatory.bmp",1,"img10"
"7566",2,0.010857806,0,"1\img10\img10-xpos15-ypos102-fibroblast.bmp",1,"img10"
"7567",2,0.030860178,1,"1\img10\img10-xpos150-ypos262-epithelial.bmp",1,"img10"
"7568",2,0.034108255,0,"1\img10\img10-xpos150-ypos67-inflammatory.bmp",1,"img10"
"7569",2,0.001964926,0,"1\img10\img10-xpos151-ypos470-inflammatory.bmp",1,"img10"
"7570",2,0.005503081,0,"1\img10\img10-xpos152-ypos54-inflammatory.bmp",1,"img10"
"7571",2,0.032515291,1,"1\img10\img10-xpos155-ypos101-epithelial.bmp",1,"img10"
"7572",2,0.073634431,1,"1\img10\img10-xpos156-ypos218-epithelial.bmp",1,"img10"
"7573",2,0.018288735,0,"1\img10\img10-xpos156-ypos365-inflammatory.bmp",1,"img10"
"7574",2,0.003692901,0,"1\img10\img10-xpos160-ypos342-inflammatory.bmp",1,"img10"
"7575",2,0.117661752,1,"1\img10\img10-xpos162-ypos159-epithelial.bmp",1,"img10"
"7576",2,0.009203063,0,"1\img10\img10-xpos162-ypos355-inflammatory.bmp",1,"img10"
"7577",2,0.03409145,1,"1\img10\img10-xpos164-ypos242-epithelial.bmp",1,"img10"
"7578",2,0.006580454,0,"1\img10\img10-xpos164-ypos424-fibroblast.bmp",1,"img10"
"7579",2,0.006986793,0,"1\img10\img10-xpos165-ypos476-inflammatory.bmp",1,"img10"
"7580",2,0.061684396,1,"1\img10\img10-xpos168-ypos147-epithelial.bmp",1,"img10"
"7581",2,0.006116647,0,"1\img10\img10-xpos169-ypos105-inflammatory.bmp",1,"img10"
"7582",2,0.025285555,0,"1\img10\img10-xpos169-ypos89-inflammatory.bmp",1,"img10"
"7583",2,0.072548203,1,"1\img10\img10-xpos170-ypos278-epithelial.bmp",1,"img10"
"7584",2,0.006173329,0,"1\img10\img10-xpos177-ypos377-inflammatory.bmp",1,"img10"
"7585",2,0.09857884,0,"1\img10\img10-xpos177-ypos65-inflammatory.bmp",1,"img10"
"7586",2,0.019835424,0,"1\img10\img10-xpos178-ypos95-inflammatory.bmp",1,"img10"
"7587",2,0.075598434,1,"1\img10\img10-xpos180-ypos164-epithelial.bmp",1,"img10"
"7588",2,0.015274555,0,"1\img10\img10-xpos180-ypos325-inflammatory.bmp",1,"img10"
"7589",2,0.075856052,1,"1\img10\img10-xpos182-ypos179-epithelial.bmp",1,"img10"
"7590",2,0.056346051,1,"1\img10\img10-xpos183-ypos139-epithelial.bmp",1,"img10"
"7591",2,0.063228078,1,"1\img10\img10-xpos183-ypos294-epithelial.bmp",1,"img10"
"7592",2,0.001998945,0,"1\img10\img10-xpos184-ypos389-inflammatory.bmp",1,"img10"
"7593",2,0.036650918,0,"1\img10\img10-xpos186-ypos72-inflammatory.bmp",1,"img10"
"7594",2,0.008273629,1,"1\img10\img10-xpos186-ypos85-epithelial.bmp",1,"img10"
"7595",2,0.060750529,1,"1\img10\img10-xpos19-ypos161-epithelial.bmp",1,"img10"
"7596",2,0.113412902,1,"1\img10\img10-xpos19-ypos308-epithelial.bmp",1,"img10"
"7597",2,0.011375091,0,"1\img10\img10-xpos19-ypos436-fibroblast.bmp",1,"img10"
"7598",2,0.059443988,1,"1\img10\img10-xpos192-ypos188-epithelial.bmp",1,"img10"
"7599",2,0.089078166,1,"1\img10\img10-xpos192-ypos286-epithelial.bmp",1,"img10"
"7600",2,0.006201483,0,"1\img10\img10-xpos195-ypos363-inflammatory.bmp",1,"img10"
"7601",2,0.003199843,0,"1\img10\img10-xpos195-ypos452-inflammatory.bmp",1,"img10"
"7602",2,0.013216308,0,"1\img10\img10-xpos195-ypos61-inflammatory.bmp",1,"img10"
"7603",2,0.059964251,1,"1\img10\img10-xpos196-ypos157-epithelial.bmp",1,"img10"
"7604",2,0.012106863,0,"1\img10\img10-xpos197-ypos410-fibroblast.bmp",1,"img10"
"7605",2,0.014853661,0,"1\img10\img10-xpos197-ypos82-inflammatory.bmp",1,"img10"
"7606",2,0.008878448,0,"1\img10\img10-xpos199-ypos349-fibroblast.bmp",1,"img10"
"7607",2,0.150224462,1,"1\img10\img10-xpos201-ypos176-epithelial.bmp",1,"img10"
"7608",2,0.026065266,1,"1\img10\img10-xpos201-ypos264-epithelial.bmp",1,"img10"
"7609",2,0.018986216,0,"1\img10\img10-xpos202-ypos74-inflammatory.bmp",1,"img10"
"7610",2,0.018284056,0,"1\img10\img10-xpos205-ypos324-fibroblast.bmp",1,"img10"
"7611",2,0.003804391,0,"1\img10\img10-xpos205-ypos53-fibroblast.bmp",1,"img10"
"7612",2,0.025900271,0,"1\img10\img10-xpos207-ypos481-fibroblast.bmp",1,"img10"
"7613",2,0.007814321,0,"1\img10\img10-xpos209-ypos460-fibroblast.bmp",1,"img10"
"7614",2,0.079963788,1,"1\img10\img10-xpos210-ypos151-epithelial.bmp",1,"img10"
"7615",2,0.020357059,1,"1\img10\img10-xpos210-ypos197-epithelial.bmp",1,"img10"
"7616",2,0.005333518,0,"1\img10\img10-xpos212-ypos83-fibroblast.bmp",1,"img10"
"7617",2,0.0043831,0,"1\img10\img10-xpos213-ypos449-inflammatory.bmp",1,"img10"
"7618",2,0.048668534,1,"1\img10\img10-xpos215-ypos278-epithelial.bmp",1,"img10"
"7619",2,0.013661596,0,"1\img10\img10-xpos218-ypos463-fibroblast.bmp",1,"img10"
"7620",2,0.022863604,0,"1\img10\img10-xpos219-ypos386-fibroblast.bmp",1,"img10"
"7621",2,0.014042201,0,"1\img10\img10-xpos223-ypos409-fibroblast.bmp",1,"img10"
"7622",2,0.033370845,0,"1\img10\img10-xpos224-ypos473-inflammatory.bmp",1,"img10"
"7623",2,0.004415822,0,"1\img10\img10-xpos225-ypos55-fibroblast.bmp",1,"img10"
"7624",2,0.013044551,0,"1\img10\img10-xpos227-ypos83-fibroblast.bmp",1,"img10"
"7625",2,0.003308245,0,"1\img10\img10-xpos228-ypos105-inflammatory.bmp",1,"img10"
"7626",2,0.008496283,0,"1\img10\img10-xpos23-ypos127-inflammatory.bmp",1,"img10"
"7627",2,0.040140703,1,"1\img10\img10-xpos23-ypos320-epithelial.bmp",1,"img10"
"7628",2,0.00405041,0,"1\img10\img10-xpos230-ypos356-inflammatory.bmp",1,"img10"
"7629",2,0.118449889,1,"1\img10\img10-xpos231-ypos233-epithelial.bmp",1,"img10"
"7630",2,0.001569633,0,"1\img10\img10-xpos231-ypos328-inflammatory.bmp",1,"img10"
"7631",2,0.005360943,0,"1\img10\img10-xpos232-ypos384-inflammatory.bmp",1,"img10"
"7632",2,0.047666047,0,"1\img10\img10-xpos233-ypos477-fibroblast.bmp",1,"img10"
"7633",2,0.02417491,0,"1\img10\img10-xpos234-ypos398-fibroblast.bmp",1,"img10"
"7634",2,0.010059594,0,"1\img10\img10-xpos235-ypos443-inflammatory.bmp",1,"img10"
"7635",2,0.03472228,1,"1\img10\img10-xpos236-ypos274-epithelial.bmp",1,"img10"
"7636",2,0.017643396,0,"1\img10\img10-xpos236-ypos406-fibroblast.bmp",1,"img10"
"7637",2,0.054400176,1,"1\img10\img10-xpos237-ypos146-epithelial.bmp",1,"img10"
"7638",2,0.03457766,1,"1\img10\img10-xpos240-ypos28-epithelial.bmp",1,"img10"
"7639",2,0.045191761,1,"1\img10\img10-xpos242-ypos165-epithelial.bmp",1,"img10"
"7640",2,0.06173471,1,"1\img10\img10-xpos242-ypos227-epithelial.bmp",1,"img10"
"7641",2,0.003946888,0,"1\img10\img10-xpos243-ypos485-fibroblast.bmp",1,"img10"
"7642",2,0.013980627,0,"1\img10\img10-xpos243-ypos84-fibroblast.bmp",1,"img10"
"7643",2,0.008221108,0,"1\img10\img10-xpos245-ypos450-inflammatory.bmp",1,"img10"
"7644",2,0.006143217,0,"1\img10\img10-xpos247-ypos419-fibroblast.bmp",1,"img10"
"7645",2,0.020971339,0,"1\img10\img10-xpos25-ypos118-inflammatory.bmp",1,"img10"
"7646",2,0.128289536,1,"1\img10\img10-xpos25-ypos191-epithelial.bmp",1,"img10"
"7647",2,0.088248998,1,"1\img10\img10-xpos252-ypos148-epithelial.bmp",1,"img10"
"7648",2,0.002531377,0,"1\img10\img10-xpos253-ypos109-fibroblast.bmp",1,"img10"
"7649",2,0.004970669,0,"1\img10\img10-xpos253-ypos322-inflammatory.bmp",1,"img10"
"7650",2,0.028781109,1,"1\img10\img10-xpos254-ypos270-epithelial.bmp",1,"img10"
"7651",2,0.005913017,0,"1\img10\img10-xpos254-ypos71-inflammatory.bmp",1,"img10"
"7652",2,0.064166732,1,"1\img10\img10-xpos255-ypos245-epithelial.bmp",1,"img10"
"7653",2,0.003667146,0,"1\img10\img10-xpos255-ypos379-inflammatory.bmp",1,"img10"
"7654",2,0.009384359,0,"1\img10\img10-xpos258-ypos416-fibroblast.bmp",1,"img10"
